file,file_type,object,shape,dtype,search_terms,agn_bh_feedback_terms
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_sfr.n,,int,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr,,dict,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.class,,str,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.feature,,str,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.r,,float,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.ci_lo,,float,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.ci_hi,,float,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_ssfr.n,,int,sfr,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar,,dict,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.class,,str,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.feature,,str,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.r,,float,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.ci_lo,,float,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.ci_hi,,float,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_log_rstar.n,,int,star,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity,,dict,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.class,,str,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.feature,,str,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.r,,float,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.ci_lo,,float,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.ci_hi,,float,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.int_metallicity.n,,int,metal,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub,,dict,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.class,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.feature,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.r,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.ci_lo,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.ci_hi,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_log_msub.n,,int,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax,,dict,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.class,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.feature,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.r,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.ci_lo,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.ci_hi,,float,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_vmax.n,,int,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_veldisp,,dict,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_veldisp.class,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_veldisp.feature,,str,halo,
outputs/baseline_B/mass_splits/high_ge10p5/results.json,json_key,per_feature.halo_veldisp.r,,float,halo,
